TITLE = Mesh2
ELEMENTS = 144
54	0.26666666666666666	0.35	0.0
55	0.3333333333333333	0.35	0.0
56	0.4	0.35	0.0
57	0.0	0.39999999999999997	0.0
58	0.06666666666666667	0.39999999999999997	0.0
59	0.13333333333333333	0.39999999999999997	0.0
60	0.2	0.39999999999999997	0.0
61	0.26666666666666666	0.39999999999999997	0.0
62	0.3333333333333333	0.39999999999999997	0.0
63	0.4	0.39999999999999997	0.0
64	0.0	0.44999999999999996	0.0
65	0.06666666666666667	0.44999999999999996	0.0
66	0.13333333333333333	0.44999999999999996	0.0
67	0.2	0.44999999999999996	0.0
68	0.26666666666666666	0.44999999999999996	0.0
69	0.3333333333333333	0.44999999999999996	0.0
70	0.4	0.44999999999999996	0.0
71	0.0	0.49999999999999994	0.0
72	0.06666666666666667	0.49999999999999994	0.0
73	0.13333333333333333	0.49999999999999994	0.0
74	0.2	0.49999999999999994	0.0
75	0.26666666666666666	0.49999999999999994	0.0
76	0.3333333333333333	0.49999999999999994	0.0
77	0.4	0.49999999999999994	0.0
78	0.0	0.5499999999999999	0.0
79	0.06666666666666667	0.5499999999999999	0.0
80	0.13333333333333333	0.5499999999999999	0.0
81	0.2	0.5499999999999999	0.0
82	0.26666666666666666	0.5499999999999999	0.0
83	0.3333333333333333	0.5499999999999999	0.0
84	0.4	0.5499999999999999	0.0
85	0.0	0.6	0.0
86	0.06666666666666667	0.6	0.0
87	0.13333333333333333	0.6	0.0
88	0.2	0.6	0.0
89	0.26666666666666666	0.6	0.0
90	0.3333333333333333	0.6	0.0
91	0.4	0.6	0.0

NODES_WITH_PRESCRIBED_TEMPERATURE = 26
1	0.000
7	180.000
8	0.000
14	180.000
15	0.000
21	180.000
22	0.000
28	180.000
29	0.000
35	180.000
36	0.000
42	180.000
43	0.000
49	180.000
50	0.000
56	180.000
57	0.000
63	180.000
64	0.000
70	180.000
71	0.000
77	180.000
78	0.000
84	180.000
85	0.000
91	180.000

EDGES_WITH_PRESCRIBED_CONVECTION = 0

EDGES_WITH_PRESCRIBED_NON_ZERO_HEAT_FLUX = 0
